db	organisation_id	name	segment	route_before	route_after	websites	emails	phones	postal	socials	named_contacts_before	new_named_leads	methods	blocked
welfare	ORG_30ed9789e084fc28	SIOUXLAND TANZANIA EDUCATION MEDICAL MINISTRIES	Welfare residential care	True	True	https://stemm.org/	office@stemm.org (role) | trips@stemm.org (general)	+7122588282 (international) | +17122588282 (international)	PO Box 871, | Siouxland Tanzania Educational Medical Ministries, PO Box 871, Sioux City, IA 51102, United States	facebook: https://www.facebook.com/STEMM1996/ | instagram: https://www.instagram.com/stemm.us.tz/ | twitter: https://twitter.com/stemm7 | x: https://twitter.com/stemm7 | linkedin: https://www.linkedin.com/company/stemmtz	0	14	search, website	
welfare	ORG_123ace4d0cd54921	SONGAMBELE INITIATIVE ORGANIZATION	Welfare specialised centre	True	True	https://songambele.org/	info@songambele.org (role)	+255742299801 (mobile)	P.O. Box 10304, | P.O. Box 10304, Moshi, Kilimanjaro, Tanzania	twitter: https://x.com/songambeleo | facebook: https://www.facebook.com/tunasongamble/ | instagram: https://www.instagram.com/songambele_initiative | linkedin: https://www.linkedin.com/in/songambele-initiative-organization-954452161 | x: https://x.com/songambeleo	0	4	search, website	
welfare	ORG_39f8f6995e3d2c57	Scott Willis Legacy Foundation	Welfare funder	True	True	https://www.scottslegacy.com/	scottslegacy0924@gmail.com (personal_domain)	+14107500000 (international)	PO Box 539 | PO Box 539, Fallston, Maryland 21047, USA	facebook: https://www.facebook.com/ScottsLegacy/ | instagram: https://www.instagram.com/scottwillislegacyfoundation/	0	2	search, website	
welfare	ORG_ee895ae977532252	Tansania Laechelt Organization	Welfare family-based programme	True	True	https://www.tansania-laechelt.ch/	info@tansania-laechelt.ch (role)	+41417582215 (international)		facebook: https://www.facebook.com/tansanialaechelt | instagram: https://www.instagram.com/tansanialaechelt/	0	6	search, website	
welfare	ORG_28c5663df342e71e	The Faraji Foundation	Welfare funder	True	True	https://thefarajifoundation.org/ | https://www.thefarajifoundation.org	info@thefarajifoundation.org (role) | jackie@thefarajifoundation.org (named)	+18185852102 (international) | +255765449224 (mobile) | +255784469389 (mobile)	P.O. Box 7314, Santa Rosa, CA 95407-0314, USA	youtube: https://www.youtube.com/embed/9jIEVQpFETY?playlist=9jIEVQpFETY&mute=0&autoplay=0&loop=1&controls=0&start=0&end= | facebook: https://www.facebook.com/TheFarajiFoundation/ | instagram: https://www.instagram.com/farajifoundation/	0	4	search, website	
welfare	ORG_5b984e31fc153ea0	UPENDO FOUNDATION AUSTRALIA CHILDREN'S HOME (UFACH)	Welfare residential care	True	True	https://www.upendo.org.au/	hello@upendo.org.au (role)	+61458312533 (international)		facebook: https://www.facebook.com/UpendoFoundationAustralia | instagram: https://www.instagram.com/upendofoundationaustralia/	0	2	search, website	
welfare	ORG_6d67193d5776bba0	UPENDO: One Kid at a Time	Welfare funder	True	True	https://upendookat.com/	sluokat@gmail.com (personal_domain)				0	4	website	
welfare	ORG_a4ba2e5c771dadee	Vibrant Village Foundation	Welfare funder	True	True	https://www.vibrantvillage.org/	info@vibrantvillage.org (role)		9450 SW Gemini Dr. #76518, Beaverton, Oregon 97008-7105, USA	facebook: https://www.facebook.com/VibrantVillageFoundation/ | instagram: https://www.instagram.com/vibrantvillagefoundation/ | linkedin: https://www.linkedin.com/company/vibrant-village-foundation	0	7	search, website	
welfare	ORG_36d24c454b489603	Vrienden van Amani Nederland	Welfare funder	True	True	https://www.vriendenvanamani.nl	info@vriendenvanamani.nl (role)				0	3	search, website	
welfare	ORG_daad5ea8a68e351f	WATOYO Tanzania e.V.	Welfare funder	True	True	https://watoyo-tanzania.de/	info@watoyo-tanzania.de (role)	+4917623184882 (international)		facebook: https://www.facebook.com/watoyotanzania | instagram: https://www.instagram.com/watoyotanzaniae.v	0	2	search, website	
welfare	ORG_94763fb53c3e44c7	WOMEN INITIATIVES FOR THE STREET AND WORKING CHILDREN' WELFARE (WIWOCHI)	Welfare (unclassified child-focused NGO)	True	True	https://wiwochi.org/	info@wiwochi.org (role)	+255712021323 (mobile)			0	1	search, website	
welfare	ORG_26db3a07f861ce0c	Maasai Girls Rescue Center Inc	Welfare funder	True	True	https://maasairescue.org/	info@maasairescue.org (role)	+255785480050 (mobile)	PO Box 42, Karatu District, Tanzania	facebook: https://www.facebook.com/maasaichildrenscenter/ | instagram: https://www.instagram.com/maasaigirlsrescuecenter/ | linkedin: https://www.linkedin.com/company/maasai-girls-rescue-center/ | youtube: https://www.youtube.com/channel/UCn-oOLpkmakuwSmqPzsJiaA	0	4	search	
welfare	ORG_9c1aaee778affe38	SOS Children's Villages International / SOS Children's Villages Tanzania	Welfare funder	True	True	https://www.sos-childrensvillages.org/where-we-help/africa/tanzania | https://www.sos-tanzania.org/	national.office@sos-tanzania.org (general)	+255222701055 (office) | +255222701075 (office)	PO Box 80462, Dar es Salaam, Tanzania	facebook: https://www.facebook.com/S0Stanzania | instagram: https://www.instagram.com/sostanzania | x: https://x.com/SOSTanzania | youtube: https://www.youtube.com/channel/UCTtYxjxlTP2YgeEVAl_zLHQ	0	2	search	
welfare	ORG_c55172f46f7162d4	The Bahati Trust for Orphans in Tanzania	Welfare funder	True	True	https://www.bahatitrust.com/	contact@bahatitrust.com (role)	+447887553353 (international)	Beaconsfield, Buckinghamshire, UK (town only; the registered street address looks residential)	facebook: https://www.facebook.com/bahatitrust/ | instagram: http://instagram.com/bahatitrust	0	1	search	bahatitrust.com: home page not readable: HTTP 429
welfare	ORG_c64d5120541518db	Le Bao's Kids Foundation	Welfare specialised centre	True	True	https://lebaoskidsfoundation.com/?lang=en	catherinemoreno@live.fr (named) | theophilmyinga9@gmail.com (named)			facebook: https://www.facebook.com/Le-Baos-Kids-Foundation-100611935091579 | instagram: https://www.instagram.com/lebaoskidsfoundation/ | youtube: https://www.youtube.com/channel/UCda-2haav-NFG0WJAD9W6sw	0	2	website	
welfare	ORG_e6035f0f9254b941	Shalom Center (Kisongo)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_a0fa2c97f15716e1	ARUSHA CHILD RIGHTS ORGANIZATION (ACRO)	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_2a405ec42bdab16b	TABASAMU AFRICA ORGANIZATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_58202e16b5f7d12c	TARAMA WOMEN FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_5bd4e88daef3faaa	Volcano Development of Children's (VODEC)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_f495661315952d21	ASHE FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_d4cb1c08aac18e01	African Moons Tanzania	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_ffedee7606a62921	EJUNG'O CHILD AND YOUTH FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_b44a288aa0f74068	Hope Sunshine Foundation	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_54df456df6bebaa8	STABLE LIFE FOR TANZANIA KIDS FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_217522f0661e6cce	ZOE AFRICA (TZ)	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_4f6e9f557f607094	EMBUAN CHILDREN AND YOUTH FOUNDATION (ECYF)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_8ee90aedd6492f1b	TANZANIA HOST VOLUNTEER (THV)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_ea6715489a587eae	KINGDOM CHILDCARE ORGANIZATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_c05202ae2783b1aa	DEAFBLIND ASSISTANCE SERVICES (DBAS)	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_98d96623812345d5	MOSHONO CHILDREN FOUNDATION (MCF)	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_f7cb0d575c4e9b2e	NICE ORPHANS CENTRE (NOC)	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_1d235a7ba61118eb	Precious Orphans Children (POCH)	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_afa781a571839ce9	MESHACK ERETO FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_9990beecd05c2640	SHALOM CENTRE FOR STREET CHILDREN	Welfare specialised centre	False	False					facebook: https://www.facebook.com/p/Shalom-Center-For-Street-Children-100079242890648/ | instagram: https://www.instagram.com/shalomcenterforstreetchildren/	0	0	search	
welfare	ORG_253bcddac2c7cfc1	THEMI YOUTH ORPHANAGE	Welfare residential care	False	False						0	0	search, search:not_found	
welfare	ORG_0e6e36885128a918	Ikunda Needs and Orphans Children Organization	Welfare family-based programme	False	False					facebook: https://www.facebook.com/donate/271633977434331/	0	0	search	
welfare	ORG_1d2b1648689d46af	KUZA KIPAJI ORGANIZATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_5d39fedd7bbbff28	Kujengana Network	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_c7b343eb0f5fb00e	YOUNG MINDS EDUCATION ORGANIZATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_5f658e3616c1a17b	ABILITY IN DISABILITY TANZANIA	Welfare specialised centre	False	False						0	0	search	
welfare	ORG_cba49d0f6be84790	Glory Vision Tanzania	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_227b993acf0e45c9	Milelo Tanzania Organization	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_460b2e993b6ad8b1	ESAM Foundation for Change	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_5593daf0d8c05a53	Huduma ya Fahari Kubwa Foundation	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_1270c542fd8b3016	Son and Oscar Foundation	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_a5ea896cd72f4f5e	TUNAJALI Foundation	Welfare family-based programme	False	False						0	0	search	
welfare	ORG_e252964e8be56f09	CHILDREN MUST LIVE-TANZANIA  (CML-T)	Welfare family-based programme	False	False						0	0	search	
welfare	ORG_677eabb2454d8685	YOUNG AND SINGLE MOTHERS DISABILITY ORGANIZATION-YOSIMODO	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_5883a77fbac74d54	ST. SIMON TOMORROW RETURN OF HOPE FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_30b3480487614aca	GRACIOUS GIVERS FAMILY	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_7eec6867b81bf6d4	UNITED WE CHANGE LIVES	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_9a2e1fd51caa26b7	His Healing Hands Africa Ministry (Meru, Arusha)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_27b52e72276973ec	Amazing Children's Home (Arusha)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_ca6e294c4a7b83a9	CANDENEZ MISSION FOR EMPOWERING VULNERABLE CHILDREN	Welfare family-based programme	True	True	https://candenez.or.tz/	info@candenez.org (role)	+255752555513 (mobile)	P.O. Box 10208, Arusha, Tanzania | P.O.Box 10208, Arusha -Tanzania. | PO Box 10208 Arusha, Tanzania	instagram: https://www.instagram.com/candenez_organization/ | youtube: https://www.youtube.com/channel/UC3Rbb7WlP0HWf22oAhHv-wA	0	0	search, website	
welfare	ORG_3de4936491265945	Choose Love home for orphans (Arusha)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_ddb79468329ef2fc	DINKWA WOMEN DEVELOPMENT ORGANIZATION (DIWODEO)	Welfare (unclassified child-focused NGO)	True	True	https://diwodeo.blogspot.com/	diwodeo@yahoo.com (personal_domain)	+255754874194 (mobile)	P.O. Box 14742, Arusha		0	0	search	
welfare	ORG_7601c9c319952110	Holley Children Orphanage (Arusha)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_90d5a3b22943e0fe	Kidcare International centre for street children (Arusha)	Welfare specialised centre	False	False						0	0	search	
welfare	ORG_765b3ccd694ee28b	LEARNING MINDS AFRICA ORGANIZATION	Welfare (unclassified child-focused NGO)	True	True			+255752581521 (mobile)	P.O. Box 10572, Arusha	facebook: https://www.facebook.com/100064212234073	0	0	search	
welfare	ORG_ec2d1fb3334e22e4	Malaika Orphanage (Arusha)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_e881feed8003a276	Mama Jane's Orphanage (Arusha)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_77903c7ad3418662	One Heart Source Children's Welfare Network / Children's Home (Arusha)	Welfare residential care	False	False						0	0	search, search:not_found	
welfare	ORG_fc7c739546636cd0	Victoria's Giving Foundation (Arusha)	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_032395a73bad1b3e	WORLD VISION TANZANIA	Welfare (unclassified child-focused NGO)	True	True	https://www.wvi.org/tanzania		+255272970136 (office) | +255272970144 (office)	P.O. Box 6070, Arusha, Tanzania		0	0	search	wvi.org: home page not readable: HTTP 403
welfare	ORG_9cfe0f232fd76523	Arnold House AIDS Orphanage (Moshi)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_2c70b6e07a808e15	Better Future International Tanzania (Moshi)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_984f4011ee757661	Children of Destiny Foundation / New Life Christian Children's Home (Moshi)	Welfare residential care	False	False						0	0	search	
welfare	ORG_03833d9c493885ff	Grace Orphanage (Moshi)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_ef2bf7b66a51c06e	KWIECO Shelter House	Welfare specialised centre	True	True	https://kwieco.org/				facebook: https://www.facebook.com/KWIECOMOSHI/	0	0	search	kwieco.org: home page not readable: URLError: <urlopen error [WinError 10060] A connection attempt failed because the connected party did not properly respond after a
welfare	ORG_028692018525e8a6	Kilimahewa Children's Education Center (Moshi)	Welfare specialised centre	False	False						0	0	search	
welfare	ORG_cc4f8524a58350f4	Kim Jones House (orphanage), Moshi	Welfare residential care	False	False					facebook: https://www.facebook.com/kimjoneschildren/	0	0	search, search:not_found	
welfare	ORG_74456a643ded1f09	St Francis of Assisi Primary School for the Disabled and Orphans (Moshi)	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_7c5c6d4ad07be87e	St Joseph Shelter of Hope (Moshi)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_77a5a91149309e27	St Joseph's Children's Home (Franciscan Sisters of St Joseph, Moshi)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_72d04c7ad70ddb32	VOV Center (Moshi)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_8c2d70b606133ece	CONVOY OF HOPE	Welfare family-based programme	True	True	https://convoyofhope.org/		+14178238998 (international) | +14178238244 (international)	P.O. Box 1125	youtube: https://www.youtube.com/c/convoyofhope | facebook: https://www.facebook.com/convoyofhope | instagram: https://instagram.com/convoyofhope | twitter: https://twitter.com/convoyofhope	0	0	search, website	
welfare	ORG_ed93d8afc2020760	Capital International (Isle of Man)	Welfare funder	True	True	https://www.capital-iom.com/	clientservices@capital-iom.com (general) | businessdevelopment@capital-iom.com (general) | newbusiness@capital-iom.com (general) | enquiries@capital-je.com (role)	+4401624654200 (international) | +270212011070 (international) | +270105934840 (international)		linkedin: https://www.linkedin.com/company/the-capital-international-group | facebook: https://www.facebook.com/CapitalInternationalGroup/ | instagram: https://www.instagram.com/capital_intl/	0	0	website	
welfare	ORG_25188ad4459e4fcb	Concordia Lutheran Ministries Foundation	Welfare funder	True	True	https://concordialm.org/charitable-giving/	giving@concordialm.org (general) | cabweb@concordialm.org (general) | kennedyweb@concordialm.org (general) | rrweb@rebeccaresidence.com (general) | rwweb@concordialm.com (general) | concordiarphweb@concordialm.org (general) | sumweb@concordiaatsumner.org (general) | orchweb@concordialm.org (general) | cvsjweb@concordialm.org (general) | info@concordiahw.org (role) | cmeweb@concordiame.org (general) | cranweb@concordialm.org (general) | fcweb@concordialm.org (general) | fpweb@concordialm.org (general) | monroevilleweb@concordialm.org (general) | shweb@concordia-southhills.org (general) | wexweb@concordialm.org (general) | cvnweb@concordiavn.org (general) | gshweb@good-samaritanhospice.org (general) | harmonyweb@cocnordialm.org (general)	+7243521571 (international) | +172435215718355 (international)	134 Marwood Rd, Cabot, PA 16023, USA	facebook: http://www.facebook.com/ConcordiaLM | instagram: https://www.instagram.com/concordia_lm/ | youtube: http://www.youtube.com/user/ConcordiaLutheranMin#p/a | linkedin: https://www.linkedin.com/company/concordia-lutheran-ministries	0	0	search, website	
welfare	ORG_ff086ad36bf5b583	Friends of Amani US Inc	Welfare funder	True	True	https://www.amanikids.org	meghan@amanikids.org (general)		PO Box 16075, Hooksett, NH 03106, USA		0	0	search	
welfare	ORG_4e87ba0c4e74c59c	Grand Circle Foundation Inc	Welfare funder	True	True	https://www.grandcirclefoundation.org/	foundation@grandcirclefoundation.org (general)	+18008590852 (international)	347 Congress St, Boston, MA 02210, USA	facebook: https://www.facebook.com/GrandCircleFoundation/	0	0	search, website	
welfare	ORG_2cb2e5c30d55c583	Hidden With Christ Ministries	Welfare funder	True	True	https://www.treasuresofafrica.org/		+14348497967 (international)	PO Box 745, Forest, Virginia 24551, USA		0	0	search	
welfare	ORG_9c3e9fae912ee6c1	Imaniworld	Welfare funder	True	True	https://imaniworld.org/en/	info@imaniworld.org (role)	+34639226624 (international)		youtube: https://www.youtube.com/channel/UC1kcDiFI2V8ukV8BHHyJYFA | instagram: https://www.instagram.com/asociacion_imaniworld/?hl=es | facebook: https://www.facebook.com/imaniworld/	0	0	website	
welfare	ORG_b06b310f6d18d1db	Kilimanjaro Childrens Fund	Welfare funder	True	True	https://www.kili-childrensfund.org/	ghomar003@yahoo.com (personal_domain)	+15419415104 (international)	PO Box 1126, Haines, Alaska 99827, USA		0	0	search	
welfare	ORG_02415fa2f758db6c	Koch Foundation Inc	Welfare funder	True	True	https://www.thekochfoundation.org/		+13523737491 (international)	4421 NW 39th Avenue, Building 1, Suite 1, Gainesville, FL 32606-7211, USA		0	0	search, website	
welfare	ORG_70f482fdddef4b73	Love for the Least	Welfare funder	True	True	https://lovefortheleast.org/	info@lightoflifeinternational.org (role) | jerry@lovefortheleast.org (general) | stacy@lovefortheleast.org (general) | les@ilcglobal.com (general) | giving@loveshowsup.net (general)	+7197227255 (international)		facebook: https://www.facebook.com/love4theleast/ | instagram: https://www.instagram.com/love4theleastmiddleeast/	0	0	website	
welfare	ORG_6c36122d00b7a131	One Heart Source	Welfare funder	True	True	https://www.oneheartsource.org/	info@oneheartsource.org (role)		1443 E. Washington Blvd, #179, Pasadena, CA 91104, USA	facebook: https://www.facebook.com/oneheartsource/ | instagram: https://www.instagram.com/oneheartsource/ | x: https://twitter.com/oneheartsource	0	0	search	
welfare	ORG_95807d97e5d7034a	One Kind Act	Welfare funder	True	True	https://www.onekindact.org/	info@onekindact.org (role)			facebook: https://facebook.com/onekindactcharity | twitter: https://x.com/OKACharity | instagram: https://www.instagram.com/okacharity/?hl=en	0	0	website	
welfare	ORG_a1f68e65402583d5	THE LITTLE OASIS FOUNDATION (TLOF)	Welfare (unclassified child-focused NGO)	True	True	https://thelittleoasisfoundation.org/	info@thelittleoasisfoundation.org (role)	+255746162779 (mobile)		instagram: https://www.instagram.com/thelittleoasisfoundation/	0	0	search, website	
welfare	ORG_799986a47af58c82	THE TERENCE G. KLINGELE FOUNDATION	Welfare family-based programme	True	True	https://www.tgklingele.org	info@tgklingele.org (role)			tiktok: https://www.tiktok.com/@tgkfoundation | youtube: https://www.youtube.com/@tgkfoundation | facebook: https://www.facebook.com/tgklingele?mibextid=wwXIfr | twitter: https://x.com/tgkfoundationtz | instagram: https://www.instagram.com/tgkfoundation | x: https://x.com/tgkfoundationtz	0	0	search, website	
welfare	ORG_024737bc97309aad	Tanzania Youth Support and Self Reliance Organization	Welfare residential care	True	True	https://tanzaniayouthsupport.org/	info@tanzaniayouth.com (role) | info@tanzaniayouthsupport.org (role)	+255756003347 (mobile) | +255793532243 (mobile)		facebook: https://www.facebook.com/tanzaniayouthsupport/ | instagram: https://www.instagram.com/tanzaniayouthsupport/	0	0	search, website	
welfare	ORG_1798337b5bb97fc7	TerraWatu	Welfare funder	True	True	https://terrawatu.org/	info@terrawatu.org (role) | tanya@terrawatu.org (general)	+17865652904 (international)	P.O. Box 2652	facebook: https://www.facebook.com/terrawatutanzania	0	0	website	
welfare	ORG_497fd6360b909624	TrueToTanzania	Welfare funder	True	True	https://www.truetotanzania.org/	marisela@truetotanzania.org (general) | linda@truetotanzania.org (general) | christian@truetotanzania.org (general) | harrison@truetotanzania.org (general)	+2015127876977 (international) | +15127876977 (international)	5335 Robinhood Village Dr. #141, Winston Salem, NC 27106, USA	facebook: https://www.facebook.com/TheWateringHole-Kilimanjaro-163317353751650/?ref=aymt_homepage_panel&eid=ARA9PRkBze1JrMrEUgJCn0ZuGW6hAtUAuuJLBn4BWNFy7FdRONX8HGbjwTnMa1wqqxulOGAPBr6E9_lC | twitter: https://twitter.com/truetotanzan1a | instagram: https://www.instagram.com/truetotanzania/?hl=en | youtube: https://www.youtube.com/watch?v=1k_H1yIz9EM | x: https://twitter.com/truetotanzan1a	0	0	search, website	
welfare	ORG_32edee56fc8a6b69	Uboratz Inc (UBORA)	Welfare funder	True	True	https://www.uboratz.org/	info@uboratz.org (role)			facebook: https://www.facebook.com/uboratz1/ | instagram: http://instagram.com/ubora_tz | linkedin: https://www.linkedin.com/company/ubora-tz/posts/?feedView=all&viewAsMember=true	0	0	website	
welfare	ORG_d49d53c329c91480	WARIOBA CHILD COMPASSION	Welfare (unclassified child-focused NGO)	True	True		wariobachildcompassion@gmail.com (personal_domain)	+255752940351 (mobile)		facebook: https://www.facebook.com/riobathomas85/ | instagram: https://www.instagram.com/warioba1985/	0	0	search	
welfare	ORG_447ff3b912109981	WILLOWS INTERNATIONAL TANZANIA	Welfare (unclassified child-focused NGO)	True	True		willowstanzania@willowsintl.org (general)	+255272545383 (office)		facebook: https://www.facebook.com/WillowsTanzania/	0	0	search	
welfare	ORG_e59180a21a6a984d	ZORAH ORGANIZATION	Welfare residential care	True	True	https://zorah.or.tz/	info@zorah.or.tz (role) | zorahorganization@gmail.com (personal_domain)	+255780995552 (mobile) | +255784683656 (mobile)		instagram: http://instagram.com/# | facebook: https://www.facebook.com/ | twitter: https://twitter.com/	0	0	search, website	
welfare	ORG_c72ef616274e9b5d	Child & Youth Development Center - DLBC	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_c51aca5311dd75d7	ADVENTIST DEVELOPMENT AND RELIEF AGENCY	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_ec7e47c207b478ef	RESTORE HOPE FOR YOUTH	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_4ecb8d51254eb0ed	Rise Up and Go (RU&GO)	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_ecc1dfeaad1c6fd1	THE SAMARITAN CHILDREN'S HOME (TSCH)	Welfare residential care	False	False						0	0	search:not_found	
welfare	ORG_04a971af240f535e	Marangu Anza Pamoja Organization	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_6297574e7bf445c5	kipepeo family foudation	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_846b82f9b63ee379	ONE LOVE AFRICA FOUNDATION	Welfare residential care	False	False					facebook: https://www.facebook.com/oneloveafricafoundation/	0	0	search	
welfare	ORG_f7df0453c9e30c17	Green Future and Community Development Tanzania Organization.	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_37336aeecdf95525	ROLINA ASSOCIATION FOR ORPHANS	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_f255ef80d21e5935	EMUNYANI CHARITY	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_a22d16abd24d6cad	NEEMAH WINGS FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_1e786fff59c3fd37	LIPO TUMAINI ORGANIZATION (LTO)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_2689736e2dbac2e1	JAMII JASIRI	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_6877fdc7e0a86a8b	USA-RIVER CHILDREN CENTRE	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_5833d2cea2946267	PASSIONATE KIDS CONNECT	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_00811260764f0d55	RELIGHT WINGS FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_fe8659c661349adb	ELECTIVE DEVELOPMENT VOLUNTEERS ORGANIZATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_490ae09aa0809c68	KILIMANJARO SMILEY FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_217bbac04c2ace59	Alliance on Traditional Practices and Women Empowerment (ATPWE)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_978d034eb54cfcd3	EMPATHY FOUNDATION  TANZANIA	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_2911692c4b0abade	HALEVAFRICA	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_f7d2423293a10c10	KABILA MOJA IMPACT	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_e061c060529cab8c	NAFGEM Tanzania	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_e109d8ebfa169209	TANZANIA INCLUSIVE EDUCATION SUPPORT ORGANIZATION (TIESO)	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_7977d386811aa3ba	The Foundation for African Empowerment (FAE)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_4e8fb3efbbc9b9ad	Comfort Watoto Foundation [COWAFO]	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_9298cd45ad7280fb	LIFE SUPPORT FOR CHANGE (LSFORC)	Welfare family-based programme	False	False					facebook: https://www.facebook.com/LifeSupportForChangeMbuguni/	0	0	search	
welfare	ORG_38f59b64442d7657	NDOTO ZETU	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_42ff3f0456d4c9ed	STUDENTS SUPPORT FOUNDATION(SSF)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_38ebc8bf4612345d	Vision of East African Child	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_4b66f29056df01de	ZION GATES FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_cf29bb57dbe4faa1	KILI-HOPE ORGANISATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_a5a3c79a005bcdbb	ARUSHA YOUNG  FEMALE RECOVERY COMMUNITY (AYOFERC)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_2263fa9d9c9e5808	DOVE FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_e49bccdfeb8f4926	INITIATIVE FOR YOUTH (INFOY)	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_bd3975eb693ec2de	LIKALILO INITIATIVES FOUNDATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_bf7bfd088fff7d0d	SAIDIA WANAJAMII TANZANIA (SAWATA)	Welfare (unclassified child-focused NGO)	False	False						0	0		
